2023-03-16 20:06:37,914 INFO    SenderThread:13016 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-16 20:06:37,914 DEBUG   SenderThread:13016 [sender.py:send_request():363] send_request: check_version
2023-03-16 20:06:38,042 DEBUG   HandlerThread:13016 [handler.py:handle_request():144] handle_request: run_start
2023-03-16 20:06:38,085 DEBUG   HandlerThread:13016 [system_info.py:__init__():31] System info init
2023-03-16 20:06:38,085 DEBUG   HandlerThread:13016 [system_info.py:__init__():46] System info init done
2023-03-16 20:06:38,085 INFO    HandlerThread:13016 [system_monitor.py:start():151] Starting system monitor
2023-03-16 20:06:38,085 INFO    SystemMonitor:13016 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-16 20:06:38,088 INFO    SystemMonitor:13016 [interfaces.py:start():168] Started cpu
2023-03-16 20:06:38,089 INFO    SystemMonitor:13016 [interfaces.py:start():168] Started disk
2023-03-16 20:06:38,089 INFO    SystemMonitor:13016 [interfaces.py:start():168] Started gpu
2023-03-16 20:06:38,090 INFO    SystemMonitor:13016 [interfaces.py:start():168] Started memory
2023-03-16 20:06:38,103 INFO    SystemMonitor:13016 [interfaces.py:start():168] Started network
2023-03-16 20:06:38,126 DEBUG   HandlerThread:13016 [handler.py:handle_request():144] handle_request: stop_status
2023-03-16 20:06:38,127 DEBUG   SenderThread:13016 [sender.py:send_request():363] send_request: stop_status
2023-03-16 20:06:38,346 DEBUG   SenderThread:13016 [sender.py:send():336] send: telemetry
2023-03-16 20:06:38,346 DEBUG   SenderThread:13016 [sender.py:send():336] send: telemetry
2023-03-16 20:06:38,347 DEBUG   SenderThread:13016 [sender.py:send():336] send: config
2023-03-16 20:06:38,347 DEBUG   SenderThread:13016 [sender.py:send():336] send: config
2023-03-16 20:06:38,347 DEBUG   SenderThread:13016 [sender.py:send():336] send: telemetry
2023-03-16 20:06:38,347 DEBUG   SenderThread:13016 [sender.py:send():336] send: telemetry
2023-03-16 20:06:38,596 DEBUG   HandlerThread:13016 [handler.py:handle_request():144] handle_request: log_artifact
2023-03-16 20:06:38,596 DEBUG   SenderThread:13016 [sender.py:send_request():363] send_request: log_artifact
2023-03-16 20:06:38,922 INFO    Thread-17 :13016 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\manue\Downloads\Advanced ML Rocket League-bot project\wandb\run-20230316_200637-general\files\wandb-summary.json
2023-03-16 20:06:38,922 INFO    Thread-17 :13016 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\manue\Downloads\Advanced ML Rocket League-bot project\wandb\run-20230316_200637-general\files\media\table\redis\contributors_363_9b098af0240256665988.table.json
2023-03-16 20:06:38,922 INFO    Thread-17 :13016 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\manue\Downloads\Advanced ML Rocket League-bot project\wandb\run-20230316_200637-general\files\output.log
